,Connections_0_LevelID,Connections_0_PowerKW,Connections_0_Quantity,betweenness_centrality,closeness_centrality,degree_centrality,median_age,median_hh_income,total_pop,hh_total,avg_travel_time,pct_white,pct_black,pct_asian,pct_hispanic,pct_bachelor,pct_access_to_veh,pct_30-34_min,pct_45-49_min,geometry,k
1547,2,3.0,2.0,0.003763832614553791,1.704454439612033e-05,0.0004970178926441351,32.9,64194.0,9150.0,9150.0,34.395806028833555,61.234972677595636,2.1748633879781423,12.120218579234972,54.0,1.1475409836065573,41.69398907103825,9.759562841530055,2.1202185792349724,POINT (-13120551.86899371 3998687.099637058),4
1548,2,3.0,4.0,0.0020854860891820347,1.606306596559502e-05,0.0019880715705765406,41.6,75417.0,3305.0,3305.0,31.598326359832637,71.04387291981845,7.291981845688351,9.924357034795763,20.302571860816947,1.0892586989409985,36.157337367624805,5.688350983358548,5.204236006051437,POINT (-13188425.72250357 4032913.748139666),4
1549,2,3.0,4.0,0.0020854860891820347,1.606306596559502e-05,0.0019880715705765406,41.6,75417.0,3305.0,3305.0,31.598326359832637,71.04387291981845,7.291981845688351,9.924357034795763,20.302571860816947,1.0892586989409985,36.157337367624805,5.688350983358548,5.204236006051437,POINT (-13188425.72250357 4032913.748139666),4
1550,3,40.0,1.0,0.004253808493804758,1.575906284883411e-05,0.0014910536779324055,46.7,84750.0,8633.0,8633.0,34.03362573099415,71.74794393605931,0.4054210587281362,19.448627360129738,18.417699525078188,2.4556932700104253,39.615429167149316,5.027221128228889,4.49438202247191,POINT (-13134534.96626708 3987704.010457098),4
1551,2,3.7,1.0,0.0018354328416772545,1.6445126320993158e-05,0.0009940357852882703,36.8,105481.0,2658.0,2658.0,30.69111969111969,84.42437923250564,0.9781790820165538,7.411587659894657,5.793829947328819,0.5643340857787811,48.72084273890143,6.997742663656885,4.138449962377728,POINT (-13187482.51245808 4036042.98672572),2
1552,2,8.0,2.0,0.003919374629676577,1.678841326265507e-05,0.0009940357852882703,31.4,68482.0,7308.0,7308.0,23.024390243902438,77.16201423097975,1.8336070060207992,6.951286261631089,43.26765188834155,0.7252326217843459,44.88232074438971,7.074438970990696,3.037766830870279,POINT (-13119397.06286012 4000140.706607304),4
1553,2,3.7,1.0,0.016742139754068186,1.5905918378697316e-05,0.0004970178926441351,46.7,114890.0,6024.0,6024.0,36.293795620437955,69.88711819389111,0.348605577689243,21.646746347941566,8.250332005312085,0.7138114209827356,45.48472775564409,7.387118193891102,6.623505976095617,POINT (-13163428.48556798 4059829.030858727),2
1554,2,3.0,2.0,0.0023923078481633197,1.6812864397904977e-05,0.0009940357852882703,26.9,55500.0,6772.0,6772.0,42.81057268722467,31.61547548730065,0.9893679858239811,12.433549911399881,86.13408151210868,3.1600708800945068,33.52037802717071,9.450679267572356,2.820437093916125,POINT (-13124327.35857955 3994457.172558489),0
1555,2,3.0,2.0,0.0023923078481633197,1.6812864397904977e-05,0.0009940357852882703,26.9,55500.0,6772.0,6772.0,42.81057268722467,31.61547548730065,0.9893679858239811,12.433549911399881,86.13408151210868,3.1600708800945068,33.52037802717071,9.450679267572356,2.820437093916125,POINT (-13124327.35857955 3994457.172558489),0
1556,2,3.7,1.0,0.0018354328416772545,1.6445126320993158e-05,0.0009940357852882703,36.8,105481.0,2658.0,2658.0,30.69111969111969,84.42437923250564,0.9781790820165538,7.411587659894657,5.793829947328819,0.5643340857787811,48.72084273890143,6.997742663656885,4.138449962377728,POINT (-13187604.29598101 4036099.003265367),2
1557,2,3.7,1.0,0.01314404154244308,1.610319417702725e-05,0.0004970178926441351,43.9,198542.0,1838.0,1838.0,24.33103448275862,78.61806311207835,5.712731229597388,10.391730141458106,1.4689880304679,0.0,39.445048966267684,4.2981501632208925,2.774755168661589,POINT (-13186967.07777742 4037766.337806359),3
1558,2,16.0,3.0,0.0062103145482066595,1.6259738458417436e-05,0.0009940357852882703,38.7,74962.0,5767.0,5767.0,28.931868131868132,56.389804057568924,0.03468007629616785,30.136986301369863,23.09693081324779,0.5895612970348535,39.448586786890935,6.658574648864228,4.751170452574996,POINT (-13130497.23258418 3989687.421951704),4
1559,3,40.0,1.0,0.006072254022472177,1.5364832326874717e-05,0.0007455268389662028,37.72601674353412,80208.82047954778,5185.659157279933,5185.659157279933,37.87098677620616,56.02635422181745,6.878257459932433,17.85395943978679,34.45325999765912,1.6934883060997081,39.610397298645005,7.804892732049364,4.613552065850032,POINT (-13113724.98971378 4034989.645990937),4
1560,2,3.7,2.0,0.0018354328416772545,1.6445126320993158e-05,0.0009940357852882703,36.8,105481.0,2658.0,2658.0,30.69111969111969,84.42437923250564,0.9781790820165538,7.411587659894657,5.793829947328819,0.5643340857787811,48.72084273890143,6.997742663656885,4.138449962377728,POINT (-13187689.78934994 4035994.213824237),2
